"species" "time"
"agouti" 0.542361111
"agouti" 0.548611111
"agouti" 0.720833333
"agouti" 0.770833333
"agouti" 0.4625
"agouti" 0.479166667
"squirrel" 0.4875
"agouti" 0.506944444
"agouti" 0.511805556
"agouti" 0.513888889
"agouti" 0.516666667
"agouti" 0.455555556
"agouti" 0.472916667
"agouti" 0.560416667
"agouti" 0.584027778
"agouti" 0.739583333
"agouti" 0.34375
"brocket" 0.740277778
"rat" 0.1625
"agouti" 0.265972222
"brocket" 0.324305556
"agouti" 0.265277778
"agouti" 0.346527778
"agouti" 0.361805556
"agouti" 0.547916667
"agouti" 0.570138889
"agouti" 0.269444444
"agouti" 0.448611111
"squirrel" 0.468055556
"agouti" 0.498611111
"brocket" 0.034027778
"peccary" 0.135416667
"brocket" 0.102083333
"agouti" 0.359027778
"agouti" 0.636111111
"peccary" 0.699305556
"agouti" 0.284027778
"peccary" 0.013194444
"peccary" 0.015972222
"brocket" 0.092361111
"peccary" 0.042361111
"agouti" 0.276388889
"brocket" 0.059722222
"agouti" 0.395833333
"agouti" 0.421527778
"agouti" 0.695138889
"agouti" 0.695138889
"agouti" 0.73125
"rat" 0.840972222
"agouti" 0.396527778
"peccary" 0.009027778
"brocket" 0.095833333
"agouti" 0.322222222
"agouti" 0.58125
"agouti" 0.584722222
"peccary" 0.7
"peccary" 0.700694444
"brocket" 0.817361111
"brocket" 0.257638889
"agouti" 0.318055556
"agouti" 0.347916667
"agouti" 0.600694444
"peccary" 0.809722222
"agouti" 0.278472222
"agouti" 0.330555556
"peccary" 0.922916667
"brocket" 0.111805556
"agouti" 0.313888889
"agouti" 0.475694444
"agouti" 0.702083333
"peccary" 0.998611111
"agouti" 0.547222222
"agouti" 0.594444444
"agouti" 0.704166667
"agouti" 0.279166667
"agouti" 0.575
"brocket" 0.1125
"agouti" 0.314583333
"agouti" 0.375
"brocket" 0.876388889
"peccary" 0.6625
"agouti" 0.69375
"rat" 0.804166667
"rat" 0.818055556
"agouti" 0.697222222
"agouti" 0.711805556
"brocket" 0.085416667
"agouti" 0.398611111
"brocket" 0.464583333
"agouti" 0.341666667
"agouti" 0.358333333
"agouti" 0.569444444
"agouti" 0.4625
"peccary" 0.248611111
"peccary" 0.257638889
"peccary" 0.271527778
"peccary" 0.825
"peccary" 0.83125
"squirrel" 0.457638889
"agouti" 0.703472222
"agouti" 0.415277778
"tamandua" 0.017361111
"agouti" 0.702777778
"agouti" 0.704861111
"peccary" 0.719444444
"peccary" 0.95625
"peccary" 0.973611111
"agouti" 0.270138889
"agouti" 0.767361111
"peccary" 0.058333333
"peccary" 0.059722222
"peccary" 0.292361111
"agouti" 0.434722222
"peccary" 0.85
"peccary" 0.879166667
"peccary" 0.916666667
"peccary" 0.332638889
"agouti" 0.391666667
"peccary" 0.397916667
"peccary" 0.428472222
"peccary" 0.836805556
"peccary" 0.244444444
"squirrel" 0.33125
"agouti" 0.534027778
"peccary" 0.907638889
"agouti" 0.377083333
"agouti" 0.429861111
"agouti" 0.43125
"peccary" 0.842361111
"peccary" 0.108333333
"peccary" 0.277083333
"agouti" 0.698611111
"peccary" 0.794444444
"peccary" 0.795833333
"peccary" 0.890277778
"agouti" 0.295833333
"agouti" 0.334027778
"agouti" 0.336805556
"squirrel" 0.597916667
"squirrel" 0.598611111
"peccary" 0.836805556
"peccary" 0.889583333
"peccary" 0.89375
"coati" 0.340277778
"agouti" 0.345138889
"agouti" 0.384722222
"peccary" 0.822916667
"peccary" 0.825694444
"peccary" 0.864583333
"peccary" 0.295833333
"agouti" 0.370833333
"coati" 0.48125
"coati" 0.481944444
"peccary" 0.715277778
"peccary" 0.719444444
"peccary" 0.816666667
"peccary" 0.818055556
"peccary" 0.823611111
"peccary" 0.260416667
"peccary" 0.274305556
"agouti" 0.344444444
"agouti" 0.347222222
"squirrel" 0.631944444
"agouti" 0.632638889
"agouti" 0.65625
"peccary" 0.853472222
"peccary" 0.878472222
"peccary" 0.063194444
"peccary" 0.234027778
"agouti" 0.325694444
"agouti" 0.758333333
"agouti" 0.7625
"peccary" 0.890972222
"agouti" 0.293055556
"agouti" 0.33125
"agouti" 0.497222222
"agouti" 0.517361111
"agouti" 0.710416667
"agouti" 0.745138889
"agouti" 0.426388889
"agouti" 0.546527778
"agouti" 0.548611111
"agouti" 0.604166667
"agouti" 0.725
"agouti" 0.726388889
"peccary" 0.122916667
"peccary" 0.236111111
"agouti" 0.398611111
"agouti" 0.417361111
"agouti" 0.677777778
"peccary" 0.761805556
"agouti" 0.334027778
"coati" 0.336111111
"ocelot" 0.721527778
"peccary" 0.779861111
"agouti" 0.302777778
"agouti" 0.341666667
"agouti" 0.360416667
"peccary" 0.767361111
"peccary" 0.76875
"peccary" 0.770833333
"peccary" 0.771527778
"peccary" 0.871527778
"peccary" 0.872916667
"peccary" 0.874305556
"ocelot" 0.226388889
"agouti" 0.284027778
"peccary" 0.778472222
"peccary" 0.03125
"agouti" 0.333333333
"agouti" 0.722222222
"paca" 0.238194444
"agouti" 0.632638889
"peccary" 0.732638889
"peccary" 0.738888889
"peccary" 0.934722222
"agouti" 0.271527778
"agouti" 0.279166667
"agouti" 0.331944444
"agouti" 0.731944444
"peccary" 0.163194444
"agouti" 0.775694444
"rat" 0.145138889
"agouti" 0.3875
"agouti" 0.459722222
"agouti" 0.63125
"agouti" 0.697222222
"agouti" 0.35
"agouti" 0.365972222
"agouti" 0.629166667
"agouti" 0.663194444
"agouti" 0.664583333
"agouti" 0.736111111
"rat" 0.968055556
"agouti" 0.338888889
"coati" 0.402777778
"rat" 0.995833333
"agouti" 0.353472222
"agouti" 0.768055556
"agouti" 0.301388889
"agouti" 0.379166667
"agouti" 0.70625
"agouti" 0.734027778
"peccary" 0.767361111
"agouti" 0.282638889
"agouti" 0.390972222
"agouti" 0.395833333
"agouti" 0.657638889
"peccary" 0.704861111
"peccary" 0.725694444
"peccary" 0.729166667
"peccary" 0.732638889
"agouti" 0.745138889
"agouti" 0.746527778
"agouti" 0.749305556
"agouti" 0.750694444
"agouti" 0.279166667
"squirrel" 0.31875
"peccary" 0.073611111
"agouti" 0.280555556
"peccary" 0.290277778
"peccary" 0.294444444
"peccary" 0.297222222
"peccary" 0.302777778
"peccary" 0.308333333
"peccary" 0.322916667
"agouti" 0.663888889
"agouti" 0.671527778
"agouti" 0.7
"peccary" 0.708333333
"peccary" 0.720833333
"agouti" 0.756944444
"peccary" 0.756944444
"peccary" 0.077777778
"peccary" 0.097916667
"peccary" 0.291666667
"peccary" 0.310416667
"agouti" 0.325
"agouti" 0.341666667
"agouti" 0.547222222
"agouti" 0.66875
"agouti" 0.682638889
"peccary" 0.704861111
"peccary" 0.7125
"peccary" 0.715972222
"agouti" 0.728472222
"peccary" 0.728472222
"peccary" 0.790277778
"peccary" 0.795138889
"peccary" 0.801388889
"agouti" 0.284722222
"agouti" 0.290277778
"squirrel" 0.316666667
"peccary" 0.230555556
"agouti" 0.311805556
"agouti" 0.336111111
"agouti" 0.347222222
"agouti" 0.35
"agouti" 0.425
"agouti" 0.725694444
"agouti" 0.728472222
"agouti" 0.738888889
"agouti" 0.740972222
"peccary" 0.115972222
"agouti" 0.263194444
"agouti" 0.277777778
"agouti" 0.2875
"agouti" 0.290277778
"agouti" 0.291666667
"agouti" 0.29375
"agouti" 0.297916667
"agouti" 0.302083333
"agouti" 0.314583333
"agouti" 0.321527778
"agouti" 0.353472222
"agouti" 0.365972222
"agouti" 0.423611111
"agouti" 0.433333333
"agouti" 0.693055556
"brocket" 0.686111111
"brocket" 0.131944444
"peccary" 0.3125
"rat" 0.836805556
"brocket" 0.356944444
"brocket" 0.788888889
"peccary" 0.800694444
"peccary" 0.191666667
"peccary" 0.310416667
"agouti" 0.432638889
"peccary" 0.59375
"peccary" 0.689583333
"peccary" 0.84375
"coati" 0.284027778
"paca" 0.80625
"peccary" 0.152083333
"peccary" 0.370833333
"peccary" 0.479166667
"peccary" 0.654166667
"peccary" 0.122916667
"peccary" 0.605555556
"peccary" 0.66875
"peccary" 0.727777778
"peccary" 0.217361111
"peccary" 0.702083333
"peccary" 0.345833333
"peccary" 0.606944444
"peccary" 0.275694444
"peccary" 0.577083333
"agouti" 0.606944444
"peccary" 0.446527778
"peccary" 0.45625
"tamandua" 0.647222222
"peccary" 0.441666667
"peccary" 0.702777778
"brocket" 0.552777778
"brocket" 0.621527778
"agouti" 0.707638889
"agouti" 0.579166667
"brocket" 0.152083333
"agouti" 0.26875
"squirrel" 0.31875
"brocket" 0.711111111
"rat" 0.197916667
"agouti" 0.7375
"agouti" 0.274305556
"brocket" 0.679861111
"agouti" 0.740277778
"agouti" 0.314583333
"agouti" 0.604861111
"ocelot" 0.790972222
"peccary" 0.111111111
"peccary" 0.1125
"squirrel" 0.351388889
"tamandua" 0.495138889
"tamandua" 0.535416667
"agouti" 0.254166667
"peccary" 0.365972222
"peccary" 0.534027778
"brocket" 0.302777778
"coati" 0.653472222
"coati" 0.655555556
"peccary" 0.904166667
"agouti" 0.427083333
"agouti" 0.63125
"agouti" 0.666666667
"brocket" 0.720138889
"brocket" 0.724305556
"peccary" 0.730555556
"agouti" 0.686805556
"agouti" 0.681944444
"agouti" 0.744444444
"paca" 0.851388889
"agouti" 0.314583333
"squirrel" 0.415972222
"coati" 0.474305556
"paca" 0.872916667
"paca" 0.873611111
"armadillo" 0.878472222
"agouti" 0.351388889
"agouti" 0.35625
"peccary" 0.079861111
"brocket" 0.484027778
"brocket" 0.746527778
"peccary" 0.750694444
"peccary" 0.752083333
"peccary" 0.75625
"peccary" 0.809027778
"brocket" 0.029861111
"brocket" 0.031944444
"agouti" 0.303472222
"agouti" 0.435416667
"brocket" 0.438888889
"peccary" 0.779166667
"peccary" 0.78125
"paca" 0.902083333
"agouti" 0.381944444
"agouti" 0.692361111
"agouti" 0.708333333
"peccary" 0.219444444
"agouti" 0.389583333
"peccary" 0.088194444
"paca" 0.947916667
"agouti" 0.3875
"agouti" 0.667361111
"peccary" 0.899305556
"coati" 0.650694444
"agouti" 0.772222222
"peccary" 0.773611111
"peccary" 0.774305556
"peccary" 0.778472222
"peccary" 0.982638889
"peccary" 0.997916667
"agouti" 0.33125
"opossum" 0.784027778
"brocket" 0.167361111
"agouti" 0.7
"agouti" 0.285416667
"brocket" 0.825
"peccary" 0.96875
"peccary" 0.969444444
"coati" 0.655555556
"coati" 0.65625
"brocket" 0.03125
"squirrel" 0.290277778
"agouti" 0.576388889
"agouti" 0.773611111
"brocket" 0.961111111
"agouti" 0.296527778
"agouti" 0.695138889
"peccary" 0.079861111
"agouti" 0.577777778
"peccary" 0.830555556
"agouti" 0.768055556
"agouti" 0.290972222
"brocket" 0.655555556
"agouti" 0.2625
"peccary" 0.793055556
"peccary" 0.796527778
"agouti" 0.335416667
"agouti" 0.361805556
"agouti" 0.379166667
"agouti" 0.261111111
"agouti" 0.777083333
"agouti" 0.299305556
"agouti" 0.368055556
"agouti" 0.408333333
"agouti" 0.705555556
"agouti" 0.707638889
"agouti" 0.322916667
"agouti" 0.602083333
"agouti" 0.678472222
"agouti" 0.68125
"agouti" 0.699305556
"agouti" 0.372916667
"agouti" 0.658333333
"agouti" 0.666666667
"rat" 0.044444444
"tamandua" 0.152083333
"rat" 0.23125
"rat" 0.23125
"agouti" 0.379166667
"agouti" 0.392361111
"rat" 0.85625
"agouti" 0.545138889
"agouti" 0.545833333
"agouti" 0.5875
"rat" 0.900694444
"agouti" 0.625694444
"squirrel" 0.335416667
"agouti" 0.348611111
"agouti" 0.396527778
"agouti" 0.413888889
"agouti" 0.477777778
"rat" 0.110416667
"agouti" 0.35
"agouti" 0.383333333
"agouti" 0.447222222
"agouti" 0.449305556
"agouti" 0.455555556
"agouti" 0.584722222
"rat" 0.140972222
"rat" 0.2375
"rat" 0.238888889
"squirrel" 0.36875
"squirrel" 0.371527778
"agouti" 0.454166667
"rat" 0.175
"peccary" 0.222916667
"peccary" 0.223611111
"squirrel" 0.577083333
"coati" 0.650694444
"agouti" 0.403472222
"agouti" 0.726388889
"peccary" 0.846527778
"peccary" 0.852777778
"peccary" 0.188888889
"peccary" 0.226388889
"agouti" 0.486111111
"coati" 0.516666667
"agouti" 0.707638889
"peccary" 0.24375
"peccary" 0.261111111
"agouti" 0.391666667
"agouti" 0.559027778
"agouti" 0.727083333
"peccary" 0.952777778
"peccary" 0.2625
"peccary" 0.281944444
"agouti" 0.298611111
"coati" 0.556944444
"agouti" 0.635416667
"agouti" 0.327083333
"agouti" 0.343055556
"ocelot" 0.268055556
"peccary" 0.815277778
"peccary" 0.265972222
"agouti" 0.429861111
"agouti" 0.505555556
"agouti" 0.274305556
"agouti" 0.284722222
"brocket" 0.675
"armadillo" 0.8625
"coati" 0.6375
"agouti" 0.607638889
"ocelot" 0.1
"agouti" 0.647916667
"peccary" 0.734722222
"agouti" 0.264583333
"agouti" 0.279166667
"agouti" 0.361805556
"agouti" 0.3875
"agouti" 0.423611111
"coati" 0.575694444
"coati" 0.580555556
"coati" 0.584027778
"coati" 0.585416667
"peccary" 0.590972222
"agouti" 0.71875
"squirrel" 0.745138889
"rat" 0.005555556
"peccary" 0.384027778
"agouti" 0.393055556
"peccary" 0.4375
"tamandua" 0.929166667
"agouti" 0.364583333
"agouti" 0.558333333
"peccary" 0.277083333
"peccary" 0.279166667
"peccary" 0.28125
"agouti" 0.271527778
"agouti" 0.276388889
"agouti" 0.539583333
"agouti" 0.541666667
"agouti" 0.736805556
"agouti" 0.768055556
"rat" 0.111111111
"peccary" 0.289583333
"agouti" 0.3
"agouti" 0.276388889
"agouti" 0.293055556
"agouti" 0.294444444
"peccary" 0.322222222
"peccary" 0.470833333
"agouti" 0.304861111
"agouti" 0.305555556
"coati" 0.592361111
"agouti" 0.716666667
"rat" 0.11875
"coati" 0.325
"peccary" 0.391666667
"peccary" 0.826388889
"paca" 0.833333333
"peccary" 0.834722222
"paca" 0.036111111
"agouti" 0.307638889
"agouti" 0.339583333
"agouti" 0.420138889
"agouti" 0.503472222
"agouti" 0.288888889
"peccary" 0.34375
"peccary" 0.344444444
"agouti" 0.306944444
"agouti" 0.333333333
"brocket" 0.341666667
"agouti" 0.457638889
"brocket" 0.511111111
"agouti" 0.704166667
"paca" 0.176388889
"peccary" 0.252083333
"agouti" 0.413194444
"agouti" 0.415972222
"paca" 0.913888889
"agouti" 0.345833333
"agouti" 0.575694444
"agouti" 0.577083333
"agouti" 0.279861111
"agouti" 0.404166667
"agouti" 0.460416667
"agouti" 0.7125
"peccary" 0.897916667
"agouti" 0.477777778
"agouti" 0.758333333
"rat" 0.010416667
"agouti" 0.638194444
"peccary" 0.694444444
"peccary" 0.696527778
"agouti" 0.713888889
"agouti" 0.313888889
"agouti" 0.325
"agouti" 0.325694444
"peccary" 0.413888889
"peccary" 0.434027778
"coati" 0.436111111
"peccary" 0.438888889
"agouti" 0.470833333
"agouti" 0.486805556
"agouti" 0.490972222
"agouti" 0.605555556
"agouti" 0.620138889
"agouti" 0.672916667
"squirrel" 0.684722222
"agouti" 0.688194444
"agouti" 0.727083333
"paca" 0.04375
"rat" 0.213194444
"agouti" 0.399305556
"peccary" 0.702083333
"peccary" 0.730555556
"peccary" 0.881944444
"paca" 0.925694444
"brocket" 0.277777778
"agouti" 0.338194444
"agouti" 0.35
"agouti" 0.64375
"paca" 0.177083333
"agouti" 0.707638889
"paca" 0.136805556
"agouti" 0.313888889
"peccary" 0.322916667
"peccary" 0.332638889
"peccary" 0.334027778
"tamandua" 0.568055556
"rat" 0.811111111
"paca" 0.816666667
"paca" 0.069444444
"paca" 0.076388889
"agouti" 0.277777778
"peccary" 0.342361111
"peccary" 0.34375
"agouti" 0.4
"peccary" 0.361805556
"agouti" 0.38125
"peccary" 0.404166667
"agouti" 0.55625
"peccary" 0.639583333
"agouti" 0.320138889
"armadillo" 0.947222222
"agouti" 0.302777778
"agouti" 0.513194444
"paca" 0.847222222
"paca" 0.959722222
"paca" 0.017361111
"paca" 0.078472222
"agouti" 0.336805556
"agouti" 0.463888889
"agouti" 0.486805556
"coati" 0.597916667
"agouti" 0.310416667
"agouti" 0.352083333
"agouti" 0.386805556
"agouti" 0.580555556
"agouti" 0.697916667
"agouti" 0.701388889
"paca" 0.997222222
"tamandua" 0.738194444
"paca" 0.061805556
"paca" 0.823611111
"paca" 0.052777778
"agouti" 0.365972222
"agouti" 0.368055556
"paca" 0.015277778
"paca" 0.041666667
"agouti" 0.306944444
"agouti" 0.397916667
"paca" 0.938194444
"peccary" 0.208333333
"agouti" 0.283333333
"agouti" 0.542361111
"paca" 0.95
"agouti" 0.517361111
"agouti" 0.667361111
"peccary" 0.770138889
"paca" 0.93125
"coati" 0.6
"agouti" 0.665972222
"agouti" 0.3375
"agouti" 0.340277778
"agouti" 0.592361111
"paca" 0.179166667
"agouti" 0.504861111
"peccary" 0.596527778
"peccary" 0.632638889
"peccary" 0.633333333
"paca" 0.159027778
"paca" 0.180555556
"agouti" 0.314583333
"brocket" 0.316666667
"agouti" 0.321527778
"paca" 0.002083333
"agouti" 0.372222222
"agouti" 0.53125
"agouti" 0.545833333
"armadillo" 0.944444444
"rat" 0.05625
"agouti" 0.359027778
"agouti" 0.363888889
"rat" 0.013194444
"rat" 0.041666667
"rat" 0.878472222
"rat" 0.91875
"agouti" 0.327083333
"rat" 0.926388889
"rat" 0.050694444
"paca" 0.130555556
"rat" 0.879166667
"agouti" 0.345833333
"rat" 0.152777778
"rat" 0.229166667
"agouti" 0.647916667
"agouti" 0.65
"agouti" 0.729861111
"agouti" 0.756944444
"agouti" 0.757638889
"agouti" 0.759027778
"agouti" 0.759722222
"agouti" 0.772916667
"peccary" 0.844444444
"peccary" 0.850694444
"agouti" 0.273611111
"peccary" 0.660416667
"peccary" 0.710416667
"agouti" 0.313194444
"brocket" 0.825
"brocket" 0.260416667
"agouti" 0.7375
"agouti" 0.440277778
"agouti" 0.748611111
"peccary" 0.864583333
"peccary" 0.865972222
"agouti" 0.322916667
"agouti" 0.560416667
"agouti" 0.697222222
"agouti" 0.307638889
"agouti" 0.397222222
"agouti" 0.511805556
"agouti" 0.704861111
"agouti" 0.707638889
"agouti" 0.292361111
"agouti" 0.369444444
"peccary" 0.781944444
"agouti" 0.720138889
"agouti" 0.320138889
"agouti" 0.528472222
"armadillo" 0.106944444
"peccary" 0.330555556
"peccary" 0.33125
"agouti" 0.727777778
"agouti" 0.502777778
"agouti" 0.690277778
"agouti" 0.293055556
"agouti" 0.311111111
"agouti" 0.732638889
"agouti" 0.313194444
"agouti" 0.464583333
"agouti" 0.320833333
"agouti" 0.296527778
"rat" 0.207638889
"rat" 0.827083333
"rat" 0.950694444
"agouti" 0.324305556
"agouti" 0.283333333
"agouti" 0.368055556
"agouti" 0.372222222
"agouti" 0.405555556
"peccary" 0.940277778
"peccary" 0.940972222
"peccary" 0.816666667
"peccary" 0.213194444
"peccary" 0.261111111
"peccary" 0.261111111
"agouti" 0.272916667
"brocket" 0.308333333
"agouti" 0.696527778
"peccary" 0.703472222
"brocket" 0.194444444
"peccary" 0.689583333
"brocket" 0.761111111
"peccary" 0.784722222
"peccary" 0.360416667
"agouti" 0.772916667
"rat" 0.854166667
"agouti" 0.361805556
"brocket" 0.883333333
"peccary" 0.941666667
"paca" 0.141666667
"agouti" 0.457638889
"peccary" 0.8125
"peccary" 0.813888889
"peccary" 0.863888889
"peccary" 0.864583333
"peccary" 0.865277778
"peccary" 0.282638889
"peccary" 0.311805556
"agouti" 0.39375
"paca" 0.825694444
"paca" 0.920138889
"agouti" 0.295833333
"agouti" 0.296527778
"agouti" 0.341666667
"agouti" 0.566666667
"agouti" 0.709722222
"agouti" 0.720138889
"agouti" 0.733333333
"ocelot" 0.054166667
"brocket" 0.24375
"peccary" 0.853472222
"brocket" 0.972222222
"paca" 0.854166667
"peccary" 0.93125
"paca" 0.084722222
"agouti" 0.757638889
"peccary" 0.813194444
"peccary" 0.194444444
"peccary" 0.227083333
"agouti" 0.281944444
"peccary" 0.096527778
"brocket" 0.202083333
"tamandua" 0.684722222
"agouti" 0.463888889
"agouti" 0.472916667
"agouti" 0.6375
"agouti" 0.650694444
"agouti" 0.699305556
"squirrel" 0.294444444
"squirrel" 0.448611111
"ocelot" 0.509027778
"ocelot" 0.706944444
"agouti" 0.376388889
"agouti" 0.342361111
"agouti" 0.481944444
"brocket" 0.902083333
"agouti" 0.295138889
"agouti" 0.689583333
"agouti" 0.334027778
"agouti" 0.415277778
"squirrel" 0.671527778
"agouti" 0.280555556
"agouti" 0.347916667
"agouti" 0.692361111
"agouti" 0.33125
"agouti" 0.697916667
"agouti" 0.646527778
"agouti" 0.364583333
"squirrel" 0.594444444
"agouti" 0.66875
"agouti" 0.363888889
"agouti" 0.574305556
"squirrel" 0.580555556
"agouti" 0.658333333
"agouti" 0.695833333
"agouti" 0.284722222
"agouti" 0.332638889
"agouti" 0.698611111
"agouti" 0.394444444
"agouti" 0.286805556
"peccary" 0.974305556
"peccary" 0.011805556
"peccary" 0.025694444
"peccary" 0.026388889
"peccary" 0.045833333
"peccary" 0.077083333
"peccary" 0.091666667
"agouti" 0.301388889
"brocket" 0.356944444
"agouti" 0.365972222
"agouti" 0.386805556
"agouti" 0.408333333
"agouti" 0.463194444
"peccary" 0.725
"peccary" 0.729861111
"peccary" 0.754166667
"peccary" 0.784027778
"agouti" 0.285416667
"peccary" 0.301388889
"agouti" 0.370833333
"agouti" 0.374305556
"agouti" 0.464583333
"agouti" 0.488888889
"agouti" 0.511805556
"agouti" 0.576388889
"agouti" 0.613194444
"agouti" 0.660416667
"agouti" 0.688888889
"agouti" 0.695138889
"agouti" 0.713194444
"peccary" 0.773611111
"peccary" 0.775
"peccary" 0.239583333
"peccary" 0.250694444
"peccary" 0.251388889
"peccary" 0.254166667
"peccary" 0.270833333
"agouti" 0.31875
"agouti" 0.320833333
"agouti" 0.325
"agouti" 0.483333333
"agouti" 0.572222222
"agouti" 0.590277778
"agouti" 0.59375
"agouti" 0.625
"agouti" 0.690277778
"peccary" 0.786111111
"peccary" 0.284722222
"agouti" 0.450694444
"agouti" 0.584027778
"agouti" 0.702083333
"agouti" 0.7375
"agouti" 0.738194444
"agouti" 0.747222222
"brocket" 0.983333333
"agouti" 0.265972222
"agouti" 0.45
"agouti" 0.468055556
"agouti" 0.601388889
"agouti" 0.678472222
"peccary" 0.818055556
"peccary" 0.247222222
"agouti" 0.425694444
"agouti" 0.672222222
"peccary" 0.108333333
"agouti" 0.324305556
"agouti" 0.383333333
"agouti" 0.402083333
"agouti" 0.4375
"agouti" 0.505555556
"agouti" 0.61875
"agouti" 0.622916667
"agouti" 0.628472222
"agouti" 0.684027778
"peccary" 0.75
"ocelot" 0.945833333
"peccary" 0.265277778
"peccary" 0.267361111
"agouti" 0.302083333
"agouti" 0.309722222
"agouti" 0.409027778
"peccary" 0.863888889
"peccary" 0.866666667
"peccary" 0.86875
"peccary" 0.875
"peccary" 0.878472222
"peccary" 0.965972222
"peccary" 0.978472222
"peccary" 0.070833333
"agouti" 0.307638889
"squirrel" 0.350694444
"brocket" 0.353472222
"agouti" 0.417361111
"agouti" 0.481944444
